mes	dia	anio	salta	lomitas	iguazu	corrientes	posadas	rioja	ceres	paso	sauce	parana	caseros	mendoza	reynolds	rosario	guale	laboulaye	pehuajo	junin	ezeiza	starosa	neuquen	bblanca	esquel	gallegos
3	22	2000	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	23	2000	0	0	0	0	0	10	0	17	5	3	26	0	0	9	43	0	6.5	39	9	0	0	0	0	0
3	24	2000	0	0	0	0	0.6	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	25	2000	0	0	2	0	0	0	9	0	44	57	4	0	0	22	0.3	0	0	9.7	13	0	0	0	6	2
3	26	2000	0	0	0	2.7	6	0	4	103	21	32.3	70	0	7	22	14	19.1	6	13.2	16	0	0.2	0	0	0
3	27	2000	1.7	2	0	1.9	31	0	0	18	3	2.5	7	0	0	0	1.4	0	0	0	0.5	0	0	0	0	0
3	28	2000	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	29	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
3	30	2000	0	0	0	0	0	0	0	11	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	2.3
3	31	2000	0	80	0	2.5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
4	1	2000	1.7	3	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5
4	2	2000	0.6	0	0	0	0	0	11	0	2	0	0	0.2	14	0	0	2.4	0	0	0	0	0	0	0	0
4	3	2000	0	27	0	67.9	4	0	18	30	25	21.5	16	0	0.5	11	5	21.2	0	2.5	2	0	0	0	3	0
4	4	2000	0	47	0	0.3	13	0	0	62	0	0	63	0	0	0	1	0	0	0	0	0	0	0	4	0
4	5	2000	0	0	0	0	0	0	43	0	29	10	0	0	0	1	6	0.3	0	0	0	0	0	0	0.6	0
4	6	2000	12	0	0	0	0	0	48	0	183	144.5	0	0	0.8	22	56	1.7	0	21	41	0	0	0	0	0
4	7	2000	0	0	0	0	0	0	6	0	44	58	0	0	0	7	34	0.7	0	0.9	12	0	10	0	0	7.5
4	8	2000	0.3	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0
4	9	2000	0	0	0	0	0	0	0	0	0	0	0	0.3	7	2	0	0	0	8	44	0	0	1	0	0
4	10	2000	0	0	0	0	0	0	0	20	2	0.5	0.2	0	0	1	50.6	0	0	0	0	0	0	0	0	0
4	11	2000	3.1	0.1	0	7.3	12	3	29	12	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0
4	12	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	13	2000	0	0	5	0	0	0	3	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	14	2000	0	1	0	13.8	0	0	0	0	0	0	0	6	1	0	0	1.7	0	0	0	7	0	0	0	0
4	15	2000	0	31	0	9.5	0.2	14	8	25	0	7.7	4	19	36	11	7.7	0	4	1.1	0.8	22	0	7	0	0
4	16	2000	1.7	44.5	6	39.8	18	48	14	11	20	32.6	12	27	24	32	45.5	0.4	0	0	0	0.2	0.2	0	0	0
4	17	2000	14.1	4	53	16.1	30	4	13	7	61	68.4	45	3	4.5	39	35.5	0	0	0	0.4	0	0	0	0	0
4	18	2000	0	0	67	0.4	5	0	2	4	5	5.4	6	0	0	2	31	0	0	0	0	0	0	0	0	0.2
4	19	2000	0	0	3	0	0.6	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	20	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	21	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
4	22	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7
4	23	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
4	24	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
4	25	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	26	2000	0	35	2	0	0	0	0	0	2	0	0	0	34	21	2	3.3	17	41.5	1	20	0	0	0	0
4	27	2000	0	15.5	0	0	26	0	0.2	1	17	3	0	0	1	0.1	86.2	2.6	14	26.3	4	4	0	0	0	0
4	28	2000	0.6	1	0	7.5	0.1	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	1	0
4	29	2000	0	0	30	0	0	0	0	0	0	0	0	0	0.8	0	1	23.6	2	20.3	27	0	2	1	0	0
4	30	2000	0	0	0	0	0	0	0	3	1	0	15	0	0	121	7	16.8	10	17.1	9.1	0	0.4	6	2	0
5	1	2000	0	0	0	53.5	49	0	2	34	0.2	0	59	0	1	9	27	8.6	18	43.3	31.2	6	0.5	8	0.2	0
5	2	2000	0.3	5	10	0.4	23	3	5	0	0	0	0	0.2	4	0	0	2.3	1	9	3	0.1	0	0	0	0
5	3	2000	0	3	54	0.9	18	13	7	21	8	5.2	14	7	28	12	0.1	16.2	6.5	18	6	4	0	0	0	7
5	4	2000	0.3	8	43	6.9	23	0	2	5.5	20	16.6	4	0.3	9	24	24	1.1	0	19.9	22	0	0	0	0	5.6
5	5	2000	0	0	6	0	4	0	0	0	0	0	0	0	0	0	19	0	0	0.1	46	0	0	0	3	0
5	6	2000	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	2	0.7	6	0	0
5	7	2000	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0.2	0	0.1	0	0	0	0	0
5	8	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	9	2000	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9
5	10	2000	0.5	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3
5	11	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	12	2000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	13	2000	0	0.6	0	0	0	4	21	0	2	5.6	0	0	3	18	0.4	29.6	23.5	53.2	54	2	3	0	7.5	0
5	14	2000	0	0	0	0	0	4	9	5	32	26.2	14	2	11	28.4	54	37.1	69	66.8	31	29	27.8	25	0	0
5	15	2000	0	5	0	32	24	1	13.3	59.3	47	87.2	36	0	0.4	48	74.5	17.4	53	67	63	47	20.1	28	0	0.9
5	16	2000	0	0	42	0	6	0	0.3	6	19	14	5	3	5	35	2.7	6.6	5	23.5	42	1	8	0	0.5	0
5	17	2000	0	0	0	1.6	1	0	0.3	0	3	0.2	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0
5	18	2000	0.3	2	0.5	1.3	0	0	0.3	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0
5	19	2000	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	4	0	0	0
5	20	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
5	21	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	22	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	23	2000	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	24	2000	0	0	0	0.2	0	0	0	7	8	7.7	0	0	0	9	25	0	0	3.6	7	0	0	8	0	0
5	25	2000	0	0	0	0	0	0	0	14	15	19.6	14	0	0	4	11	0	0	0	0	0	0	0	0	4.4
5	26	2000	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	27	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	28	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
5	29	2000	0	0	0	0	2	0	0	0	0	0	0.7	0	0	0	0	0	0	2	0.3	0	2	0	0	0.3
5	30	2000	3	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	3	2	0
5	31	2000	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	3	3.5	0.7	0	6	3	5	0.2	0
6	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1
6	2	2000	0	1	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0
6	3	2000	0	3	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
6	4	2000	0	0.3	0	3.1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
6	5	2000	0	0	61	4	13	0.5	0.6	1	0	0	0.1	0	0.1	0	0	0	0	0	5	0	0	0	0.1	0
6	6	2000	0	0.1	2	2.5	53	0	0	0.2	0	0	2	0	0	0.1	0.6	0	0	0	0	0	0	0	0	0
6	7	2000	0	11.5	0	0.4	53	0	0.2	11	0	0	0.6	0	0	6.5	10	0	0	0	22.3	0	0	0	0	0
6	8	2000	0	0	26	0	0	0	0	0	0.5	0.2	0	0	0	2	0	0	0	0	0	0	2	0	0	0
6	9	2000	0	0.2	0.5	9.7	0	0	3	1	0	3	11	0	0.9	1	4	0	19	0	3	3	0.3	0	0	0
6	10	2000	0	7	0	11.8	0	0	0	6.5	0	0.3	23.5	0	0	2	3	0	1	1.7	9	0	0	0	0	0
6	11	2000	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	12	2000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0.8	0	3	0
6	13	2000	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13	0.7	6	0
6	14	2000	0	0	0	0	0	0	0	0	0	0	0	14	0	16	2	0	0	11	10.5	7	0	0	0	0
6	15	2000	0	2	0	0.7	55	1	0.2	3	0.5	3.8	9	9	12	2	37	4.3	5	8.7	7.3	0	0	0	0	0
6	16	2000	0	2	18	0	8	7	0.1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
6	17	2000	0	2	10	0.5	5	7	0	0.5	2	0.8	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0
6	18	2000	0	0	15	1.8	9	0	0	8	0.6	1	0.3	0	0.2	0	0	0	0	0	0	0	0	0	0	0
6	19	2000	0	0.2	15	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	20	2000	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
6	21	2000	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	0
6	22	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0
6	23	2000	0	0	0	0	0	0	0.2	0	1	3.5	0	0	0	12.6	1	1.6	0	0	0.9	1	0	0	6	1
6	24	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1.3	27.1	0	0	5	0	2.4
6	25	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3
6	26	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	7	0.2
6	27	2000	0	0	4	0	0	0	0	1	0	0	7	0	0	0	3	0	0	0.1	0.2	0	0.3	0	0	3
6	28	2000	0	0	0	1.4	5	0	0.2	11	0	0	4	0	0	0	0	0	0	0	0.1	0	0	0	0	8.6
6	29	2000	0	0.3	0	7.5	12	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	8.5
6	30	2000	0	0	37	0.1	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0.7	0.9	8	5	1.7
7	1	2000	0	0	0	2.6	2	3	5.5	35	5	1.9	59	1	1	0	0.6	2	0	0	0	0	0	0	0	0.2
7	2	2000	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	3	2000	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
7	4	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.5	0
7	5	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
7	6	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.6	0	7.5	0
7	7	2000	0	0	0	0	0	0	0.4	0	5	12.3	0	3	4	0.3	41	2.9	5	1.1	8	5	3	3	0	0.5
7	8	2000	0.2	0.2	0	0.1	6	0	0	0	0	0.1	2	2	9	0.1	4	1.7	1	0.7	0.7	0.4	3	0	2	0
7	9	2000	1.5	3	0	2	11	3	6	9	18	13.2	31	1	11	17	20	3.1	0	0	3	1	1	3	0.5	0
7	10	2000	14.6	0.7	45	0.5	18	0	3.3	5	16	14.5	8	1	17.8	1	33	0.4	0	0	14	0	1	0	0	0
7	11	2000	1.5	0	15	0.2	3	0	0	0	0	0	0.2	0.3	0.8	0	10.5	0.5	0	0	7	0	0	7	0	0
7	12	2000	0	0	4	0	0	0	0	4	0	0	0.2	0	0	0	1	0	0	0	0.7	0	0	2	0	0
7	13	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0.4
7	14	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	15	2000	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	16	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5
7	17	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	18	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0	0
7	19	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	2.4
7	20	2000	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0.3	0	0	0	0	0	0	4
7	21	2000	0	0	0	0	0	4	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
7	22	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	23	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	3
7	24	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	25	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	26	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
7	27	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	28	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	29	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0
7	30	2000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.4	1
7	31	2000	0	0	0	0	0	0	0	0.2	0	0	0.2	0	0	0	0	0	0	0	0.3	0	0	0	14	0.2
8	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	2	2000	0	2	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	3	2000	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	4	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
8	5	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	10	12.3
8	6	2000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	3	0
8	7	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
8	8	2000	0	3	0	45.8	30	0	3	9	0	0.2	17	0	0	71.3	23	9.4	0	4	0.4	0	0	0	0	0
8	9	2000	2.2	0.2	6	0.2	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	10	2000	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	11	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	12	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	13	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	14	2000	0	0	0	0	9	0	0	0	0	0	0	0	0	0	3	0	0	0	7	0	0	0	0	0
8	15	2000	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
8	16	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
8	17	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	18	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
8	19	2000	0	0	0	0	0	0	0.2	0	19	23.3	0	0	0	31	5	0	0	0	12	0	0	0	0.5	0
8	20	2000	0	0	0	0	0	0	0	0	59.7	39.8	0	0	0.5	6	19	1.4	0.3	0	5	5	0	7	0.5	0
8	21	2000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0.8	2	0.2	19	2	1	3	5	0
8	22	2000	0	0	0	0	0	0	0	0	0	0	0	0.5	0.1	0	0	1	3	0	2	4	14	3	1	0
8	23	2000	0	0	0	0	0	0	0.5	0	0	0	2	0.2	0	0.6	0	0.1	6	1.3	0.5	12	21	3	0	0
8	24	2000	0	0	0	0	0	0	0	30.6	2	0	13	0	0	0	0.6	0.4	3	0	0.4	0.2	0	0.2	0	0
8	25	2000	0	0	0	0	27	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8	26	2000	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.1	0.3	0	0	0	5	0
8	27	2000	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0.6
8	28	2000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0.1	0	0	0	0
8	29	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0
8	30	2000	0	0	0	0	31	0	0	0	0	0	0	0	0.1	1	0.8	0.2	2.5	8.4	16	0.8	0	2	0	0
8	31	2000	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1	2000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	2	2000	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6
9	3	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	5	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	6	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
9	7	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	3	0	2	0	0	0
9	8	2000	0	0	0	0	0	0	7	0	15	11	0	0	1	50.1	10	2.7	0	14	16.4	0	8	1	11	0
9	9	2000	0	0	0	0	12	0	6	9	8	17.5	11	0	0.5	0	21	0.2	1	10	17	4	10.7	15	7	0.8
9	10	2000	0	0	0	0	0	0	0	0	6	19	25	0.5	0.2	0	67.5	1	3	0	13	7	0	20	8	0
9	11	2000	0	2	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0
9	12	2000	0	0	62	6	15	0	0	5	0	0	1	0.2	0	0	0	0	0.5	0	0	0	0.3	0	0	0
9	13	2000	0.2	0	29	7	2	0	3	16	14	16.5	6	0.4	3	9.5	12	5.6	1	3	0	2	1	0	0	0
9	14	2000	0	0	6	7	0.3	0	1	0.8	1	2.7	3	0	0.4	0.4	4	0.1	1	2.7	0.8	1	4	1	0	0
9	15	2000	0	0	1	0.2	2	0	0	0	0	0	0.2	0	0	0	0	0	0	3	0	0	0.3	0	0	0
9	16	2000	0	0	7	0	0.1	0	0	0	0	0.2	0	0	0	0	0	0	0.2	0	0	0	0	0	0.1	0
9	17	2000	0	0	2	0	0	0	0	0	0	0.5	0.2	0	0	0	1	0	0	0.2	0	0	0	4	0	0
9	18	2000	0	0	0	0	0	0	0	17	0	0	28	0	0	0	3	0	0	0	0	0	0.4	0	0	0
9	19	2000	0	0	0	0	0	0	0	2	3	24.5	4	0	0	7	41	0	1	0	23	5	1	0	2	0
9	20	2000	0	0	0	12	0	0	0	7	0	0.1	7	0	0.4	7	0	0.4	0.3	0	0.8	0.1	0	5	8	0
9	21	2000	0	0.9	0	4	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
9	22	2000	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	3	0	1	7	0.2
9	23	2000	0	0	0	0	9	0	0	1	0	0	0.5	0	0	0	0	0	0	0	0	0	0	2	0	0.6
9	24	2000	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
9	25	2000	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	26	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5
9	27	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	28	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	29	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0
9	30	2000	0	0	12	0	0	0	0	0	0	0.5	37	0	0	0.3	5	1.3	0.9	0.7	2	3	0	0.3	0	0
10	1	2000	0	0	0	0	0	0	0	0	13	6.3	0	0	3	23	9	11.2	5	12.9	0	14	13	0	0	0
10	2	2000	0	0	0	0	0	0	0	0	45	42.5	0	1	7	41	44	8.3	82	71.5	54	60.5	42	7	7	0
10	3	2000	0	0.2	0	26	29	0	0	0	0	0.1	4	0	0	0.4	0	0.3	0.7	3	0.6	0	3	3	0	0
10	4	2000	0	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0
10	5	2000	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5
10	6	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0
10	7	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0
10	8	2000	0	0	0	0.2	0	0	3	0	0	0	46	0	3	0	0	5.6	23	3	3	24	0	12	0	0
10	9	2000	0	9	0	2	13	0	0	23	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0
10	10	2000	0	0	62	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0
10	11	2000	0	0	3	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0
10	12	2000	0	0	2	84.6	86	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	2	0
10	13	2000	3.5	26	1	2.5	37	0	0	0	0	0	0	0	0	0	0.2	0.4	0	0	0	0	0	0	0	0
10	14	2000	0.9	4	47	12.7	7	0.4	0.4	0	0	0	0	0	8	4	0	3.4	8	0	0	27	0	0	0	0
10	15	2000	0	0	3	15.4	2	3	4	0	0.4	2.7	0	0	4	1	0	9.8	52	11.6	7	21	5	2	0	0
10	16	2000	0	21	17	29.9	12	0	4	23	0	0.2	13	0	0	0	0.2	0	0	0.7	8.3	0	0	0	0	0
10	17	2000	0	0	18.5	5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	18	2000	0	0	7	6.7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
10	19	2000	0	5	0	0.4	52	0	0	9	0	0	25	0	0	0	14	0	0	0	5	0	0	0	0	0
10	20	2000	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	7	0	0
10	21	2000	0	0	2	0	0	0	0	0	80.4	66.1	0	0	2	29	49	19.9	28	60.2	44	4	0	0	0	0
10	22	2000	5.3	34	0	92	64	3	12	33	28	21.3	57	0.4	0.3	11	6	0	0	0	0.1	0	0	0	0	0
10	23	2000	9.2	0.2	0	0.3	5	45	0	0.5	0	0	2	4	4	0.5	0	0	0	0	0	0	0	0	0	0
10	24	2000	1.5	0	25	1.7	19	17	0.2	0	6	0.9	0.1	3	21	0.7	0	2.2	0.3	2.4	0.5	6	0	0	0	0
10	25	2000	4.3	0	0	0	23	0	0.9	69	0	0	27	0	9	4	1	21.4	50	18.3	0	3	0	5	0	0.2
10	26	2000	0.3	4	4	2.5	31	0	0	5	1	2	0	0	0	0	0	0	0	0.6	19.2	0	0	0	0	0
10	27	2000	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	28	2000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	29	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	1	0	0	0	0	0
10	30	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.3	0	0	0
10	31	2000	0	0	0	0	0	0	60	0	42	28	0	2	4	66	5	28.4	31	70.4	2	43	0	6	0	2
11	1	2000	1.8	66	0	38.1	52	0	4	35	7	9	37	0	0	0	18	0.3	4	0	7	0	0	0	0	0
11	2	2000	0	0	22	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
11	3	2000	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	7.3	3	6.9	0.7	0.4	0	0	0	4
11	4	2000	0	0	0	0	0	0	7	0	0.2	0	0	0	26	0	0	0.7	5	0	3	7	0	5	0	3.5
11	5	2000	1	0	0	0	0	0	9	2	0	0	0	0.2	11	9.5	0	0.3	1	5.5	0.2	0	0	3	0	0
11	6	2000	0.2	0	0	0	0	0	1	0	0	0	0	0	4	9	0	10.1	18	28	3	8	3	2	0	0.4
11	7	2000	0	3.5	0	2.8	40	3	8	21	0	2	15	3	7	0	4	18.4	15	35	7	1	0	7	0	0
11	8	2000	0.3	21	2	9	0	0	11	0	20	14.5	0	0.3	1	14	2	14	0.4	0.3	0	0.2	0	10	0	4
